path_id,sa2_code,sa2_name,access_category,growth,point_order,longitude,latitude
206061136-0,206061136,Prahran - Windsor,Moderate,1.6,2,144.98333,-37.85564
206061136-0,206061136,Prahran - Windsor,Moderate,1.6,3,145.01053,-37.86021
206061136-0,206061136,Prahran - Windsor,Moderate,1.6,4,145.01232,-37.84927
206061136-0,206061136,Prahran - Windsor,Moderate,1.6,5,145.00744,-37.84864
206061136-0,206061136,Prahran - Windsor,Moderate,1.6,6,145.00717,-37.8486
206061138-0,206061138,Toorak,Moderate,1.3,0,145.0047,-37.84058
206061138-0,206061138,Toorak,Moderate,1.3,1,145.00319,-37.84809
206061138-0,206061138,Toorak,Moderate,1.3,2,145.03006,-37.85161
206061138-0,206061138,Toorak,Moderate,1.3,3,145.03269,-37.83734
206061138-0,206061138,Toorak,Moderate,1.3,4,145.02173,-37.83233
206061138-0,206061138,Toorak,Moderate,1.3,5,145.00645,-37.83156
206061138-0,206061138,Toorak,Moderate,1.3,6,145.00473,-37.84049
206061138-0,206061138,Toorak,Moderate,1.3,7,145.0047,-37.84058
206061515-0,206061515,South Yarra - North,Low,1.9,0,144.98771,-37.83248
206061515-0,206061515,South Yarra - North,Low,1.9,1,144.98653,-37.83831
206061515-0,206061515,South Yarra - North,Low,1.9,2,145.00473,-37.84049
206061515-0,206061515,South Yarra - North,Low,1.9,3,145.00645,-37.83156
206061515-0,206061515,South Yarra - North,Low,1.9,4,145.00336,-37.83451
206061515-0,206061515,South Yarra - North,Low,1.9,5,144.98794,-37.82961
206061515-0,206061515,South Yarra - North,Low,1.9,6,144.98776,-37.83224
206061515-0,206061515,South Yarra - North,Low,1.9,7,144.98771,-37.83248
206061516-0,206061516,South Yarra - South,Moderate,-0.1,0,144.98599,-37.841
206061516-0,206061516,South Yarra - South,Moderate,-0.1,1,144.98503,-37.84567
206061516-0,206061516,South Yarra - South,Moderate,-0.1,2,145.00319,-37.84809
206061516-0,206061516,South Yarra - South,Moderate,-0.1,3,145.00379,-37.8452
206061516-0,206061516,South Yarra - South,Moderate,-0.1,4,145.0047,-37.84058
206061516-0,206061516,South Yarra - South,Moderate,-0.1,5,144.9861,-37.84046
206061516-0,206061516,South Yarra - South,Moderate,-0.1,6,144.98599,-37.841
206071139-0,206071139,Abbotsford,Moderate,1.1,0,144.99255,-37.80249
206071139-0,206071139,Abbotsford,Moderate,1.1,1,144.99136,-37.80972
206071139-0,206071139,Abbotsford,Moderate,1.1,2,145.01581,-37.81084
206071139-0,206071139,Abbotsford,Moderate,1.1,3,145.00014,-37.80678
206071139-0,206071139,Abbotsford,Moderate,1.1,4,145.00771,-37.80367
206071139-0,206071139,Abbotsford,Moderate,1.1,5,144.99939,-37.79765
206071139-0,206071139,Abbotsford,Moderate,1.1,6,145.0013,-37.79558
206071139-0,206071139,Abbotsford,Moderate,1.1,7,144.99361,-37.79604
206071139-0,206071139,Abbotsford,Moderate,1.1,8,144.99266,-37.80183
206071139-0,206071139,Abbotsford,Moderate,1.1,9,144.99255,-37.80249
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,0,144.9594,-37.78471
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,1,144.96078,-37.79158
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,2,144.97572,-37.79303
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,3,144.97812,-37.7802
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,4,144.96024,-37.77803
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,5,144.95955,-37.78348
206071140-0,206071140,Carlton North - Princes Hill,Moderate,1.7,6,144.9594,-37.78471
206071141-0,206071141,Collingwood,Low,3.2,0,144.9849,-37.79533
206071141-0,206071141,Collingwood,Low,3.2,1,144.98256,-37.80891
206071141-0,206071141,Collingwood,Low,3.2,2,144.99136,-37.80972
206071141-0,206071141,Collingwood,Low,3.2,3,144.99362,-37.79597
206071141-0,206071141,Collingwood,Low,3.2,4,144.98496,-37.79499
206071141-0,206071141,Collingwood,Low,3.2,5,144.9849,-37.79533
206071142-0,206071142,Fitzroy,Moderate,2.1,0,144.97502,-37.79715
206071142-0,206071142,Fitzroy,Moderate,2.1,1,144.97319,-37.80791
206071142-0,206071142,Fitzroy,Moderate,2.1,2,144.98256,-37.80891
206071142-0,206071142,Fitzroy,Moderate,2.1,3,144.9851,-37.79416
206071142-0,206071142,Fitzroy,Moderate,2.1,4,144.97572,-37.79303
206071142-0,206071142,Fitzroy,Moderate,2.1,5,144.97508,-37.79677
206071142-0,206071142,Fitzroy,Moderate,2.1,6,144.97502,-37.79715
206071143-0,206071143,Fitzroy North,High,1,0,144.97795,-37.78108
206071143-0,206071143,Fitzroy North,High,1,1,144.97587,-37.79319
206071143-0,206071143,Fitzroy North,High,1,2,144.9851,-37.79416
206071143-0,206071143,Fitzroy North,High,1,3,144.99568,-37.78683
206071143-0,206071143,Fitzroy North,High,1,4,144.98687,-37.77436
206071143-0,206071143,Fitzroy North,High,1,5,144.9792,-37.77348
206071143-0,206071143,Fitzroy North,High,1,6,144.97812,-37.7802
206071143-0,206071143,Fitzroy North,High,1,7,144.97795,-37.78108
211031266-0,211031266,Ringwood,High,0.9,0,145.2475,-37.79007
211031266-0,211031266,Ringwood,High,0.9,1,145.23012,-37.8047
211031266-0,211031266,Ringwood,High,0.9,2,145.21341,-37.81224
211031266-0,211031266,Ringwood,High,0.9,3,145.21335,-37.83237
211031266-0,211031266,Ringwood,High,0.9,4,145.21672,-37.83237
211031266-0,211031266,Ringwood,High,0.9,5,145.21662,-37.83817
211031266-0,211031266,Ringwood,High,0.9,6,145.23033,-37.83973
211031266-0,211031266,Ringwood,High,0.9,7,145.22732,-37.82636
211031266-0,211031266,Ringwood,High,0.9,8,145.24154,-37.82279
211031266-0,211031266,Ringwood,High,0.9,9,145.24131,-37.81409
211031266-0,211031266,Ringwood,High,0.9,10,145.23508,-37.81268
211031266-0,211031266,Ringwood,High,0.9,11,145.25708,-37.79566
211031266-0,211031266,Ringwood,High,0.9,12,145.2577,-37.78858
211031266-0,211031266,Ringwood,High,0.9,13,145.26396,-37.78473
211031266-0,211031266,Ringwood,High,0.9,14,145.24922,-37.78048
211031266-0,211031266,Ringwood,High,0.9,15,145.24769,-37.78901
211031266-0,211031266,Ringwood,High,0.9,16,145.2475,-37.79007
206011106-0,206011106,Brunswick East,Moderate,2.5,0,144.97307,-37.76386
206011106-0,206011106,Brunswick East,Moderate,2.5,1,144.97053,-37.77928
206011106-0,206011106,Brunswick East,Moderate,2.5,2,144.97812,-37.7802
206011106-0,206011106,Brunswick East,Moderate,2.5,3,144.9792,-37.77348
206011106-0,206011106,Brunswick East,Moderate,2.5,4,144.98687,-37.77436
206011106-0,206011106,Brunswick East,Moderate,2.5,5,144.98018,-37.75729
206011106-0,206011106,Brunswick East,Moderate,2.5,6,144.9734,-37.76203
206011106-0,206011106,Brunswick East,Moderate,2.5,7,144.97307,-37.76386
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,0,145.01431,-37.78382
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,1,144.9956,-37.78468
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,2,144.9851,-37.79416
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,3,145.00927,-37.79632
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,4,145.00681,-37.80081
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,5,145.01291,-37.79922
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,6,145.01966,-37.80361
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,7,145.02087,-37.7984
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,8,145.01385,-37.79335
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,9,145.0196,-37.79229
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,10,145.01318,-37.78565
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,11,145.04043,-37.78975
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,12,145.04529,-37.78419
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,13,145.04037,-37.7853
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,14,145.03598,-37.77887
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,15,145.01451,-37.78378
206071145-0,206071145,Clifton Hill - Alphington,Moderate,1.8,16,145.01431,-37.78382
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,0,144.98916,-37.82279
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,1,144.98794,-37.82961
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,2,144.99608,-37.8342
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,3,145.01292,-37.83049
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,4,145.02457,-37.83449
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,5,145.02837,-37.83117
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,6,145.01688,-37.82542
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,7,145.01526,-37.82009
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,8,144.99002,-37.81754
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,9,144.98935,-37.82164
206071517-0,206071517,Richmond (South) - Cremorne,Moderate,0.7,10,144.98916,-37.82279
206071518-0,206071518,Richmond - North,Moderate,0.7,0,144.99081,-37.81286
206071518-0,206071518,Richmond - North,Moderate,0.7,1,144.99002,-37.81754
206071518-0,206071518,Richmond - North,Moderate,0.7,2,145.01526,-37.82009
206071518-0,206071518,Richmond - North,Moderate,0.7,3,145.01541,-37.81213
206071518-0,206071518,Richmond - North,Moderate,0.7,4,144.99136,-37.80972
206071518-0,206071518,Richmond - North,Moderate,0.7,5,144.99088,-37.81241
206071518-0,206071518,Richmond - North,Moderate,0.7,6,144.99081,-37.81286
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,0,145.07529,-37.86659
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,1,145.06532,-37.8675
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,2,145.07306,-37.87583
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,3,145.09217,-37.87187
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,4,145.09366,-37.86136
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,5,145.0761,-37.85809
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,6,145.07472,-37.86652
207011146-0,207011146,Ashburton (Vic.),Moderate,1.3,7,145.07529,-37.86659
207011147-0,207011147,Balwyn,Moderate,-0.2,0,145.06094,-37.80906
207011147-0,207011147,Balwyn,Moderate,-0.2,1,145.05965,-37.81587
207011147-0,207011147,Balwyn,Moderate,-0.2,2,145.08692,-37.81909
207011147-0,207011147,Balwyn,Moderate,-0.2,3,145.0885,-37.81369
207011147-0,207011147,Balwyn,Moderate,-0.2,4,145.10207,-37.81533
207011147-0,207011147,Balwyn,Moderate,-0.2,5,145.10489,-37.80316
207011147-0,207011147,Balwyn,Moderate,-0.2,6,145.06253,-37.80078
207011147-0,207011147,Balwyn,Moderate,-0.2,7,145.06109,-37.8083
207011147-0,207011147,Balwyn,Moderate,-0.2,8,145.06094,-37.80906
207011148-0,207011148,Balwyn North,High,0.8,0,145.06437,-37.79138
207011148-0,207011148,Balwyn North,High,0.8,1,145.06253,-37.80078
207011148-0,207011148,Balwyn North,High,0.8,2,145.09235,-37.80469
207011148-0,207011148,Balwyn North,High,0.8,3,145.10133,-37.80423
207011148-0,207011148,Balwyn North,High,0.8,4,145.10669,-37.79398
207011148-0,207011148,Balwyn North,High,0.8,5,145.09784,-37.78117
207011148-0,207011148,Balwyn North,High,0.8,6,145.07833,-37.77685
207011148-0,207011148,Balwyn North,High,0.8,7,145.06704,-37.78365
207011148-0,207011148,Balwyn North,High,0.8,8,145.06307,-37.78142
207011148-0,207011148,Balwyn North,High,0.8,9,145.06473,-37.78939
207011148-0,207011148,Balwyn North,High,0.8,10,145.06437,-37.79138
207011149-0,207011149,Camberwell,High,0,0,145.05762,-37.82652
207011149-0,207011149,Camberwell,High,0,1,145.05398,-37.84569
207011149-0,207011149,Camberwell,High,0,2,145.09562,-37.85037
207011149-0,207011149,Camberwell,High,0,3,145.09821,-37.83596
207011149-0,207011149,Camberwell,High,0,4,145.07219,-37.83314
207011149-0,207011149,Camberwell,High,0,5,145.07416,-37.83013
207011149-0,207011149,Camberwell,High,0,6,145.06734,-37.82202
207011149-0,207011149,Camberwell,High,0,7,145.0586,-37.82138
207011149-0,207011149,Camberwell,High,0,8,145.05775,-37.82586
207011149-0,207011149,Camberwell,High,0,9,145.05762,-37.82652
207011150-0,207011150,Glen Iris - East,Moderate,0.9,0,145.05692,-37.85333
207011150-0,207011150,Glen Iris - East,Moderate,0.9,1,145.06417,-37.86804
207011150-0,207011150,Glen Iris - East,Moderate,0.9,2,145.07522,-37.86699
207011150-0,207011150,Glen Iris - East,Moderate,0.9,3,145.0761,-37.85809
207011150-0,207011150,Glen Iris - East,Moderate,0.9,4,145.09366,-37.86136
207011150-0,207011150,Glen Iris - East,Moderate,0.9,5,145.09562,-37.85037
207011150-0,207011150,Glen Iris - East,Moderate,0.9,6,145.04499,-37.84542
207011150-0,207011150,Glen Iris - East,Moderate,0.9,7,145.04446,-37.84821
207011150-0,207011150,Glen Iris - East,Moderate,0.9,8,145.0569,-37.85332
207011150-0,207011150,Glen Iris - East,Moderate,0.9,9,145.05692,-37.85333
207011152-0,207011152,Hawthorn East,Moderate,1.7,0,145.04435,-37.82616
207011152-0,207011152,Hawthorn East,Moderate,1.7,1,145.04027,-37.84563
207011152-0,207011152,Hawthorn East,Moderate,1.7,2,145.04446,-37.84821
207011152-0,207011152,Hawthorn East,Moderate,1.7,3,145.04499,-37.84542
207011152-0,207011152,Hawthorn East,Moderate,1.7,4,145.05344,-37.84563
207011152-0,207011152,Hawthorn East,Moderate,1.7,5,145.05936,-37.81736
207011152-0,207011152,Hawthorn East,Moderate,1.7,6,145.0463,-37.8158
207011152-0,207011152,Hawthorn East,Moderate,1.7,7,145.04453,-37.82523
207011152-0,207011152,Hawthorn East,Moderate,1.7,8,145.04435,-37.82616
207011154-0,207011154,Kew East,High,0.2,0,145.03944,-37.79218
207011154-0,207011154,Kew East,High,0.2,1,145.03676,-37.79554
207011154-0,207011154,Kew East,High,0.2,2,145.06253,-37.80078
207011154-0,207011154,Kew East,High,0.2,3,145.06504,-37.78749
207011154-0,207011154,Kew East,High,0.2,4,145.06098,-37.77999
207011154-0,207011154,Kew East,High,0.2,5,145.05446,-37.7812
207011154-0,207011154,Kew East,High,0.2,6,145.05484,-37.78508
207011154-0,207011154,Kew East,High,0.2,7,145.04371,-37.78029
207011154-0,207011154,Kew East,High,0.2,8,145.0401,-37.78503
207011154-0,207011154,Kew East,High,0.2,9,145.04524,-37.78442
207011154-0,207011154,Kew East,High,0.2,10,145.03967,-37.79198
207011154-0,207011154,Kew East,High,0.2,11,145.03944,-37.79218
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,0,145.06734,-37.82202
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,1,145.07416,-37.83013
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,2,145.07219,-37.83314
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,3,145.09821,-37.83596
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,4,145.10166,-37.81528
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,5,145.0885,-37.81369
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,6,145.08692,-37.81909
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,7,145.05965,-37.81587
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,8,145.0586,-37.82138
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,9,145.06683,-37.82213
207011155-0,207011155,Surrey Hills (West) - Canterbury,Moderate,0.2,10,145.06734,-37.82202
207011519-0,207011519,Hawthorn - North,Moderate,1.4,0,145.01463,-37.81443
207011519-0,207011519,Hawthorn - North,Moderate,1.4,1,145.01725,-37.82572
207011519-0,207011519,Hawthorn - North,Moderate,1.4,2,145.02616,-37.82042
207011519-0,207011519,Hawthorn - North,Moderate,1.4,3,145.04502,-37.82257
207011519-0,207011519,Hawthorn - North,Moderate,1.4,4,145.0463,-37.8158
207011519-0,207011519,Hawthorn - North,Moderate,1.4,5,145.01473,-37.81426
207011519-0,207011519,Hawthorn - North,Moderate,1.4,6,145.01463,-37.81443
207011520-0,207011520,Hawthorn - South,Moderate,1.3,0,145.02023,-37.82396
207011520-0,207011520,Hawthorn - South,Moderate,1.3,1,145.01725,-37.82572
207011520-0,207011520,Hawthorn - South,Moderate,1.3,2,145.02835,-37.83103
207011520-0,207011520,Hawthorn - South,Moderate,1.3,3,145.02477,-37.83466
207011520-0,207011520,Hawthorn - South,Moderate,1.3,4,145.03906,-37.83902
207011520-0,207011520,Hawthorn - South,Moderate,1.3,5,145.04087,-37.84487
207011520-0,207011520,Hawthorn - South,Moderate,1.3,6,145.04502,-37.82257
207011520-0,207011520,Hawthorn - South,Moderate,1.3,7,145.02191,-37.82275
207011520-0,207011520,Hawthorn - South,Moderate,1.3,8,145.02023,-37.82396
207011521-0,207011521,Kew - South,High,0,0,145.03357,-37.80578
207011521-0,207011521,Kew - South,High,0,1,145.02352,-37.81312
207011521-0,207011521,Kew - South,High,0,2,145.05936,-37.81736
207011521-0,207011521,Kew - South,High,0,3,145.06253,-37.80078
207011521-0,207011521,Kew - South,High,0,4,145.05063,-37.79931
207011521-0,207011521,Kew - South,High,0,5,145.03452,-37.80544
207011521-0,207011521,Kew - South,High,0,6,145.03357,-37.80578
207011522-0,207011522,Kew - West,Moderate,1.3,0,145.02046,-37.79811
207011522-0,207011522,Kew - West,Moderate,1.3,1,145.01934,-37.80365
207011522-0,207011522,Kew - West,Moderate,1.3,2,145.01341,-37.79933
207011522-0,207011522,Kew - West,Moderate,1.3,3,145.00681,-37.80081
207011522-0,207011522,Kew - West,Moderate,1.3,4,145.00927,-37.79632
207011522-0,207011522,Kew - West,Moderate,1.3,5,144.99928,-37.79721
207011522-0,207011522,Kew - West,Moderate,1.3,6,145.0077,-37.80345
207011522-0,207011522,Kew - West,Moderate,1.3,7,145.00023,-37.80687
207011522-0,207011522,Kew - West,Moderate,1.3,8,145.01541,-37.81213
207011522-0,207011522,Kew - West,Moderate,1.3,9,145.02352,-37.81312
207011522-0,207011522,Kew - West,Moderate,1.3,10,145.02889,-37.80747
207011522-0,207011522,Kew - West,Moderate,1.3,11,145.05063,-37.79931
207011522-0,207011522,Kew - West,Moderate,1.3,12,145.03629,-37.79529
207011522-0,207011522,Kew - West,Moderate,1.3,13,145.04043,-37.78975
207011522-0,207011522,Kew - West,Moderate,1.3,14,145.01393,-37.78557
207011522-0,207011522,Kew - West,Moderate,1.3,15,145.01964,-37.79251
207011522-0,207011522,Kew - West,Moderate,1.3,16,145.01391,-37.79383
207011522-0,207011522,Kew - West,Moderate,1.3,17,145.0202,-37.79807
207011522-0,207011522,Kew - West,Moderate,1.3,18,145.02046,-37.79811
207021156-0,207021156,Bulleen,High,0.7,0,145.07721,-37.76013
207021156-0,207021156,Bulleen,High,0.7,1,145.07658,-37.76722
207021156-0,207021156,Bulleen,High,0.7,2,145.07153,-37.76714
207021156-0,207021156,Bulleen,High,0.7,3,145.07661,-37.77357
207021156-0,207021156,Bulleen,High,0.7,4,145.06975,-37.77196
207021156-0,207021156,Bulleen,High,0.7,5,145.06712,-37.78092
207021156-0,207021156,Bulleen,High,0.7,6,145.07833,-37.77685
207021156-0,207021156,Bulleen,High,0.7,7,145.10321,-37.78215
207021156-0,207021156,Bulleen,High,0.7,8,145.10475,-37.77241
207021156-0,207021156,Bulleen,High,0.7,9,145.09912,-37.77051
207021156-0,207021156,Bulleen,High,0.7,10,145.10122,-37.76302
207021156-0,207021156,Bulleen,High,0.7,11,145.09335,-37.75838
207021156-0,207021156,Bulleen,High,0.7,12,145.09372,-37.75307
207021156-0,207021156,Bulleen,High,0.7,13,145.08261,-37.75136
207021156-0,207021156,Bulleen,High,0.7,14,145.08186,-37.75623
207021156-0,207021156,Bulleen,High,0.7,15,145.07729,-37.75566
207021156-0,207021156,Bulleen,High,0.7,16,145.08057,-37.75786
207021156-0,207021156,Bulleen,High,0.7,17,145.07312,-37.75851
207021156-0,207021156,Bulleen,High,0.7,18,145.07724,-37.75997
